Date,Price,Open,High,Low,Vol.,Change %
07/12/2023,44.4,45.07,45.07,44.1,3.09M,-0.56%
07/11/2023,44.65,44.81,45.52,44.26,5.30M,-0.31%
07/10/2023,44.79,43.75,44.99,43.21,6.82M,3.44%
07/07/2023,43.3,44.01,44.1,42.9,2.12M,-1.25%
07/06/2023,43.85,43.2,43.9,42.99,4.84M,1.04%
07/05/2023,43.4,42.35,44.8,42.35,9.65M,0.93%
07/04/2023,43.0,43.49,43.7,42.1,7.35M,1.61%
07/03/2023,42.32,42.32,42.32,41.33,5.39M,7.14%
06/27/2023,39.5,39.9,39.98,39.18,5.76M,-3.66%
06/26/2023,41.0,42.9,43.7,39.7,12.50M,-4.09%
06/23/2023,42.75,42.26,42.8,42.1,1.58M,0.71%
06/22/2023,42.45,42.5,42.75,41.9,1.47M,-0.59%
06/21/2023,42.7,43.5,43.59,42.4,1.61M,-1.04%
06/20/2023,43.15,42.8,43.28,42.5,5.64M,2.25%
06/19/2023,42.2,42.0,42.75,40.5,4.87M,0.50%
06/16/2023,41.99,41.5,42.08,41.15,1.10M,1.79%
06/15/2023,41.25,41.75,42.24,41.16,1.00M,-1.72%
06/14/2023,41.97,42.45,42.5,41.9,448.75K,-0.12%
06/13/2023,42.02,42.49,42.7,42.0,1.05M,-1.18%
06/12/2023,42.52,42.99,43.1,42.32,1.71M,-1.07%
06/09/2023,42.98,42.44,43.69,42.25,4.74M,1.13%
06/08/2023,42.5,42.5,43.2,42.28,1.29M,-0.51%
06/07/2023,42.72,42.92,42.99,42.15,2.11M,0.09%
06/06/2023,42.68,43.5,43.6,42.5,4.10M,-1.27%
06/05/2023,43.23,41.87,43.62,41.7,9.75M,6.09%
06/02/2023,40.75,40.98,40.98,40.6,174.88K,0.20%
06/01/2023,40.67,41.2,41.25,40.6,571.68K,-0.25%
05/31/2023,40.77,41.25,41.98,40.71,3.20M,-0.97%
05/30/2023,41.17,41.19,41.75,41.0,1.60M,0.78%
05/29/2023,40.85,40.93,41.48,40.67,1.50M,-0.49%
05/26/2023,41.05,41.1,41.65,40.6,2.18M,-0.89%
05/25/2023,41.42,41.13,41.7,40.91,850.66K,1.10%
05/24/2023,40.97,41.39,42.0,40.97,1.04M,-0.29%
05/23/2023,41.09,41.25,41.6,41.0,543.43K,-1.01%
05/22/2023,41.51,42.48,42.48,41.35,1.19M,-1.40%
05/19/2023,42.1,41.99,42.98,41.96,2.37M,0.72%
05/18/2023,41.8,42.25,42.5,41.7,953.89K,-0.67%
05/17/2023,42.08,42.5,42.89,41.86,1.13M,-0.52%
05/16/2023,42.3,42.79,42.93,42.28,2.21M,-0.47%
05/15/2023,42.5,41.11,42.59,41.11,1.51M,0.90%
05/12/2023,42.12,42.25,43.95,41.9,4.16M,0.41%
05/11/2023,41.95,42.0,42.59,41.61,2.41M,0.12%
05/10/2023,41.9,42.09,42.75,41.8,3.21M,-0.52%
05/09/2023,42.12,42.01,43.02,41.3,6.44M,-0.17%
05/08/2023,42.19,43.52,43.75,42.06,4.07M,-2.83%
05/05/2023,43.42,41.1,43.9,40.72,13.67M,5.39%
05/04/2023,41.2,41.3,42.2,40.7,3.34M,-0.24%
05/03/2023,41.3,40.2,41.8,39.97,9.41M,2.03%
05/02/2023,40.48,41.09,41.09,39.9,1.41M,-0.59%
04/28/2023,40.72,41.31,41.31,40.5,1.58M,-1.28%
04/27/2023,41.25,41.8,41.93,41.23,1.08M,-0.12%
04/26/2023,41.3,41.17,42.0,40.9,3.49M,1.10%
04/20/2023,40.85,40.95,41.21,40.5,1.96M,-0.20%
04/19/2023,40.93,40.88,41.3,40.76,971.71K,0.20%
04/18/2023,40.85,40.99,41.15,40.62,370.72K,-0.37%
04/17/2023,41.0,41.44,41.55,40.9,634.76K,-0.97%
