Date,Price,Open,High,Low,Vol.,Change %
12/28/2023,52.5,52.5,53.7,51.55,6.20M,0.10%
12/27/2023,52.45,49.0,52.49,47.1,7.57M,6.02%
12/26/2023,49.47,53.0,53.0,49.47,5.31M,-7.01%
12/22/2023,53.2,56.49,56.75,53.1,4.13M,-5.42%
12/21/2023,56.25,54.4,56.4,53.5,6.52M,4.36%
12/20/2023,53.9,54.05,55.2,51.17,11.16M,-1.32%
12/19/2023,54.62,58.66,58.99,54.62,9.39M,-6.86%
12/18/2023,58.64,62.26,62.3,58.59,6.61M,-4.26%
12/15/2023,61.25,61.5,62.4,60.7,10.89M,1.11%
12/14/2023,60.58,58.0,60.73,56.25,11.91M,4.90%
12/13/2023,57.75,62.0,62.65,56.82,15.13M,-6.10%
12/12/2023,61.5,60.5,62.9,60.5,12.34M,1.00%
12/11/2023,60.89,62.0,63.2,60.11,7.51M,-2.61%
12/08/2023,62.52,63.5,63.74,62.1,6.33M,-0.45%
12/07/2023,62.8,63.24,64.09,62.01,12.16M,0.48%
12/06/2023,62.5,61.01,63.84,60.55,28.90M,4.52%
12/05/2023,59.8,57.99,59.82,57.5,15.20M,3.91%
12/04/2023,57.55,56.1,57.96,55.35,9.75M,2.68%
12/01/2023,56.05,55.5,56.35,54.75,5.56M,1.08%
11/30/2023,55.45,55.48,56.15,53.62,6.93M,0.45%
11/29/2023,55.2,59.51,60.5,54.75,21.69M,-7.01%
11/28/2023,59.36,58.01,60.65,58.01,12.45M,2.61%
11/27/2023,57.85,58.0,59.1,57.2,5.84M,0.35%
11/24/2023,57.65,58.8,59.49,57.51,6.31M,-2.12%
11/23/2023,58.9,59.14,60.0,58.5,7.74M,0.41%
11/22/2023,58.66,58.5,59.5,58.11,6.33M,0.31%
11/21/2023,58.48,59.65,60.49,58.11,8.40M,-1.52%
11/20/2023,59.38,57.7,60.5,56.74,11.75M,3.49%
11/17/2023,57.38,54.09,57.97,53.51,16.89M,6.28%
11/16/2023,53.99,54.45,54.98,53.02,7.40M,0.73%
11/15/2023,53.6,52.55,54.44,51.75,10.57M,2.13%
11/14/2023,52.48,52.99,53.45,51.1,12.30M,-0.06%
11/13/2023,52.51,49.8,52.77,48.8,21.85M,7.16%
11/10/2023,49.0,47.24,49.85,46.63,15.87M,4.75%
11/08/2023,46.78,47.01,47.97,46.65,4.56M,-0.83%
11/07/2023,47.17,48.69,49.2,46.76,7.16M,-2.50%
11/06/2023,48.38,46.5,48.72,46.4,13.14M,6.40%
11/03/2023,45.47,42.79,45.47,42.5,13.95M,7.37%
11/02/2023,42.35,42.0,42.7,41.7,4.75M,1.41%
11/01/2023,41.76,40.47,42.35,40.0,6.17M,3.65%
10/31/2023,40.29,40.5,40.75,39.9,1.63M,-0.42%
10/30/2023,40.46,39.7,40.85,39.6,1.82M,1.15%
10/27/2023,40.0,41.1,41.12,38.04,6.28M,-2.68%
10/26/2023,41.1,41.51,41.9,41.05,1.73M,-1.15%
10/25/2023,41.58,42.25,42.7,41.5,3.04M,-0.88%
10/24/2023,41.95,41.2,42.2,40.8,4.58M,1.57%
10/23/2023,41.3,40.3,41.9,40.0,7.19M,2.61%
10/20/2023,40.25,40.0,41.02,39.79,4.77M,1.39%
10/19/2023,39.7,38.81,39.75,38.81,2.36M,1.53%
10/18/2023,39.1,39.02,39.79,39.0,1.28M,-1.06%
10/17/2023,39.52,40.21,40.55,39.5,2.17M,-1.94%
10/16/2023,40.3,40.0,40.54,39.5,4.16M,1.38%
10/13/2023,39.75,37.31,39.98,37.31,9.56M,7.11%
10/12/2023,37.11,37.2,37.7,36.88,1.69M,0.57%
10/11/2023,36.9,37.5,37.85,36.81,1.30M,-0.91%
10/10/2023,37.24,36.8,38.0,36.6,3.63M,1.47%
10/09/2023,36.7,36.75,37.0,36.15,1.25M,-0.41%
